alg,instance,rep,time,iterations,value
BI,ta042,61,0.000123,NA,2550
BI,ta042,62,0.000112,NA,2550
BI,ta042,63,0.000123,NA,2550
BI,ta042,64,0.000177,NA,2520
BI,ta042,65,0.000124,NA,2520
BI,ta042,66,0.000113,NA,2520
BI,ta042,67,0.000122,NA,2520
BI,ta042,68,0.000112,NA,2520
BI,ta042,69,0.000121,NA,2520
BI,ta042,70,0.000113,NA,2520
BI,ta042,71,0.000188,NA,2520
BI,ta042,72,0.000114,NA,2520
BI,ta042,73,0.00012,NA,2520
BI,ta042,74,0.000114,NA,2520
BI,ta042,75,0.000122,NA,2520
BI,ta042,76,0.000112,NA,2520
BI,ta042,77,0.000122,NA,2520
BI,ta042,78,0.000174,NA,2520
BI,ta042,79,0.000122,NA,2520
BI,ta042,80,0.000113,NA,2520
BI,ta042,81,0.000123,NA,2515
BI,ta042,82,0.000113,NA,2515
BI,ta042,83,0.000123,NA,2515
BI,ta042,84,0.000112,NA,2506
BI,ta042,85,0.000189,NA,2506
BI,ta042,86,0.000113,NA,2506
BI,ta042,87,0.000124,NA,2506
BI,ta042,88,0.000115,NA,2506
BI,ta042,89,0.000125,NA,2506
BI,ta042,90,0.000113,NA,2506
BI,ta042,91,0.000126,NA,2506
BI,ta042,92,0.000194,NA,2506
BI,ta042,93,0.000127,NA,2506
BI,ta042,94,0.000119,NA,2506
BI,ta042,95,0.000125,NA,2506
BI,ta042,96,0.000116,NA,2506
BI,ta042,97,0.000125,NA,2506
BI,ta042,98,0.000116,NA,2506
BI,ta042,99,0.000191,NA,2506
BI,ta042,100,0.000118,NA,2506
FI,ta043,1,7.6e-5,NA,3460
FI,ta043,2,6.8e-5,NA,3451
FI,ta043,3,5.5e-5,NA,3442
FI,ta043,4,7.6e-5,NA,3415
FI,ta043,5,9.8e-5,NA,3413
FI,ta043,6,6.5e-5,NA,3403
FI,ta043,7,5.8e-5,NA,3336
FI,ta043,8,6.4e-5,NA,3327
FI,ta043,9,6.7e-5,NA,3284
FI,ta043,10,9.4e-5,NA,3212
FI,ta043,11,5.8e-5,NA,3198
FI,ta043,12,6.5e-5,NA,3150
FI,ta043,13,6.4e-5,NA,3122
FI,ta043,14,0.000124,NA,3122
FI,ta043,15,5.5e-5,NA,3067
FI,ta043,16,6.8e-5,NA,3021
FI,ta043,17,7.0e-5,NA,2992
FI,ta043,18,6.8e-5,NA,2924
FI,ta043,19,0.000119,NA,2921
FI,ta043,20,6.9e-5,NA,2905
FI,ta043,21,6.5e-5,NA,2881
FI,ta043,22,6.3e-5,NA,2857
FI,ta043,23,5.4e-5,NA,2849
FI,ta043,24,0.000123,NA,2849
FI,ta043,25,0.000113,NA,2849
FI,ta043,26,6.7e-5,NA,2837
FI,ta043,27,5.7e-5,NA,2809
FI,ta043,28,7.3e-5,NA,2777
FI,ta043,29,6.6e-5,NA,2757
FI,ta043,30,0.000171,NA,2751
FI,ta043,31,5.6e-5,NA,2702
FI,ta043,32,0.000123,NA,2702
FI,ta043,33,5.9e-5,NA,2701
FI,ta043,34,8.4e-5,NA,2669
FI,ta043,35,0.000111,NA,2669
FI,ta043,36,0.000124,NA,2669
FI,ta043,37,0.000115,NA,2669
FI,ta043,38,0.00022,NA,2669
FI,ta043,39,6.3e-5,NA,2658
FI,ta043,40,0.000124,NA,2658
FI,ta043,41,6.1e-5,NA,2598
FI,ta043,42,0.000123,NA,2598
FI,ta043,43,5.7e-5,NA,2595
FI,ta043,44,6.4e-5,NA,2593
FI,ta043,45,6.1e-5,NA,2585
FI,ta043,46,6.7e-5,NA,2579
FI,ta043,47,5.7e-5,NA,2578
FI,ta043,48,0.000137,NA,2570
FI,ta043,49,6.4e-5,NA,2563
FI,ta043,50,6.4e-5,NA,2525
FI,ta043,51,5.7e-5,NA,2509
FI,ta043,52,7.0e-5,NA,2508
FI,ta043,53,0.000112,NA,2508
FI,ta043,54,6.8e-5,NA,2486
FI,ta043,55,6.7e-5,NA,2483
FI,ta043,56,0.000125,NA,2483
FI,ta043,57,0.000114,NA,2483
FI,ta043,58,0.000198,NA,2483
FI,ta043,59,0.000159,NA,2483
FI,ta043,60,0.000184,NA,2483
FI,ta043,61,0.000127,NA,2483
FI,ta043,62,0.000233,NA,2483
FI,ta043,63,0.000125,NA,2483
FI,ta043,64,7.6e-5,NA,2481
FI,ta043,65,0.000133,NA,2481
FI,ta043,66,0.000128,NA,2481
FI,ta043,67,6.6e-5,NA,2424
FI,ta043,68,0.000123,NA,2424
FI,ta043,69,0.000115,NA,2424
FI,ta043,70,0.000124,NA,2424
FI,ta043,71,0.000183,NA,2424
FI,ta043,72,7.5e-5,NA,2397
FI,ta043,73,5.8e-5,NA,2362
FI,ta043,74,6.8e-5,NA,2343
FI,ta043,75,0.000116,NA,2343
FI,ta043,76,0.000125,NA,2343
FI,ta043,77,0.000114,NA,2343
FI,ta043,78,0.000127,NA,2343
FI,ta043,79,0.0002,NA,2343
FI,ta043,80,0.000126,NA,2343
FI,ta043,81,5.6e-5,NA,2341
FI,ta043,82,0.000125,NA,2341
FI,ta043,83,0.000114,NA,2341
FI,ta043,84,0.000123,NA,2341
FI,ta043,85,0.000114,NA,2341
FI,ta043,86,0.000192,NA,2341
FI,ta043,87,0.000115,NA,2341
FI,ta043,88,0.000126,NA,2341
FI,ta043,89,0.000126,NA,2341
FI,ta043,90,0.000128,NA,2341
FI,ta043,91,0.000118,NA,2341
FI,ta043,92,0.000129,NA,2341
FI,ta043,93,0.000184,NA,2341
FI,ta043,94,0.000143,NA,2341
FI,ta043,95,5.8e-5,NA,2332
FI,ta043,96,0.000129,NA,2332
FI,ta043,97,0.000119,NA,2332
FI,ta043,98,0.00013,NA,2332
FI,ta043,99,0.00012,NA,2332
FI,ta043,100,0.0002,NA,2332
BI,ta043,1,0.000136,NA,3292
BI,ta043,2,0.00012,NA,3274
BI,ta043,3,0.000131,NA,3245
BI,ta043,4,0.000119,NA,3220
BI,ta043,5,0.000127,NA,3202
BI,ta043,6,0.000194,NA,3167
BI,ta043,7,0.000133,NA,3152
BI,ta043,8,0.000116,NA,3040
BI,ta043,9,0.000127,NA,2997
BI,ta043,10,0.000117,NA,2958
BI,ta043,11,0.000128,NA,2953
BI,ta043,12,0.000117,NA,2931
BI,ta043,13,0.0002,NA,2931
BI,ta043,14,0.000119,NA,2931
BI,ta043,15,0.000132,NA,2902
BI,ta043,16,0.00012,NA,2862
BI,ta043,17,0.000131,NA,2862
BI,ta043,18,0.00012,NA,2845
BI,ta043,19,0.000215,NA,2845
BI,ta043,20,0.000125,NA,2798
BI,ta043,21,0.00014,NA,2798
BI,ta043,22,0.000119,NA,2782
BI,ta043,23,0.000127,NA,2781
BI,ta043,24,0.000118,NA,2766
BI,ta043,25,0.000131,NA,2750
BI,ta043,26,0.000118,NA,2709
BI,ta043,27,0.000213,NA,2702
BI,ta043,28,0.00013,NA,2702
BI,ta043,29,0.000128,NA,2702
BI,ta043,30,0.000124,NA,2702
BI,ta043,31,0.000129,NA,2702
BI,ta043,32,0.000117,NA,2702
BI,ta043,33,0.00013,NA,2693
BI,ta043,34,0.000116,NA,2693
BI,ta043,35,0.000128,NA,2693
BI,ta043,36,0.000118,NA,2671
BI,ta043,37,0.000128,NA,2671
BI,ta043,38,0.000122,NA,2671
BI,ta043,39,0.000198,NA,2671
BI,ta043,40,0.000116,NA,2671
BI,ta043,41,0.000134,NA,2671
BI,ta043,42,0.000117,NA,2671
BI,ta043,43,0.000128,NA,2671
BI,ta043,44,0.000118,NA,2671
BI,ta043,45,0.000129,NA,2671
BI,ta043,46,0.000188,NA,2671
BI,ta043,47,0.000132,NA,2671
BI,ta043,48,0.000118,NA,2671
BI,ta043,49,0.000133,NA,2671
BI,ta043,50,0.000118,NA,2665
BI,ta043,51,0.000127,NA,2665
BI,ta043,52,0.000193,NA,2665
BI,ta043,53,0.000129,NA,2665
BI,ta043,54,0.000118,NA,2665
BI,ta043,55,0.000139,NA,2665
BI,ta043,56,0.000117,NA,2664
BI,ta043,57,0.000127,NA,2664
BI,ta043,58,0.000117,NA,2664
BI,ta043,59,0.000201,NA,2657
BI,ta043,60,0.000125,NA,2657
BI,ta043,61,0.000128,NA,2657
BI,ta043,62,0.000116,NA,2657
BI,ta043,63,0.000125,NA,2657
BI,ta043,64,0.000118,NA,2657
BI,ta043,65,0.000197,NA,2657
BI,ta043,66,0.000121,NA,2657
BI,ta043,67,0.000124,NA,2657
BI,ta043,68,0.000122,NA,2657
BI,ta043,69,0.000133,NA,2657
BI,ta043,70,0.000127,NA,2650
BI,ta043,71,0.000146,NA,2650
BI,ta043,72,0.000238,NA,2650
BI,ta043,73,0.00024,NA,2650
BI,ta043,74,0.000139,NA,2650
BI,ta043,75,0.000131,NA,2650
BI,ta043,76,0.000117,NA,2650
BI,ta043,77,0.00013,NA,2650
BI,ta043,78,0.000124,NA,2650
BI,ta043,79,0.000128,NA,2650
BI,ta043,80,0.000116,NA,2644
BI,ta043,81,0.000129,NA,2639
BI,ta043,82,0.000123,NA,2639
BI,ta043,83,0.000129,NA,2601
BI,ta043,84,0.000118,NA,2601
BI,ta043,85,0.000205,NA,2601
BI,ta043,86,0.00012,NA,2601
BI,ta043,87,0.000128,NA,2601
BI,ta043,88,0.000119,NA,2590
BI,ta043,89,0.000128,NA,2580
BI,ta043,90,0.000117,NA,2580
BI,ta043,91,0.000256,NA,2580
BI,ta043,92,0.000121,NA,2574
BI,ta043,93,0.000126,NA,2574
BI,ta043,94,0.000113,NA,2574
BI,ta043,95,0.000128,NA,2560
BI,ta043,96,0.000122,NA,2560
BI,ta043,97,0.000197,NA,2560
BI,ta043,98,0.000118,NA,2560
BI,ta043,99,0.00033,NA,2560
BI,ta043,100,0.00012,NA,2553
FI,ta044,1,0.000129,NA,3544
FI,ta044,2,0.000143,NA,3525
FI,ta044,3,6.0e-5,NA,3522
FI,ta044,4,6.7e-5,NA,3505
FI,ta044,5,5.9e-5,NA,3488
FI,ta044,6,6.6e-5,NA,3464
FI,ta044,7,5.7e-5,NA,3448
FI,ta044,8,7.8e-5,NA,3437
FI,ta044,9,6.1e-5,NA,3417
FI,ta044,10,6.6e-5,NA,3406
FI,ta044,11,5.9e-5,NA,3352
FI,ta044,12,0.000132,NA,3352
FI,ta044,13,8.7e-5,NA,3341
FI,ta044,14,7.0e-5,NA,3321
FI,ta044,15,5.7e-5,NA,3282
FI,ta044,16,6.7e-5,NA,3277
FI,ta044,17,5.7e-5,NA,3276
FI,ta044,18,7.0e-5,NA,3265
FI,ta044,19,0.000114,NA,3265
FI,ta044,20,7.3e-5,NA,3260
FI,ta044,21,0.000116,NA,3260
FI,ta044,22,6.7e-5,NA,3231
FI,ta044,23,0.000191,NA,3231
FI,ta044,24,8.8e-5,NA,3201
FI,ta044,25,0.000118,NA,3201
FI,ta044,26,0.00013,NA,3201
FI,ta044,27,5.8e-5,NA,3172
FI,ta044,28,7.3e-5,NA,3169
FI,ta044,29,6.0e-5,NA,3145
FI,ta044,30,7.4e-5,NA,3144
FI,ta044,31,6.8e-5,NA,3091
FI,ta044,32,0.000197,NA,3091
FI,ta044,33,8.5e-5,NA,3087
FI,ta044,34,8.5e-5,NA,3076
FI,ta044,35,5.6e-5,NA,3034
FI,ta044,36,0.000125,NA,3034
FI,ta044,37,0.000116,NA,3034
FI,ta044,38,0.000126,NA,3034
FI,ta044,39,0.000115,NA,3034
FI,ta044,40,6.3e-5,NA,3029
FI,ta044,41,0.000104,NA,3029
FI,ta044,42,7.6e-5,NA,3018
FI,ta044,43,5.9e-5,NA,3005
FI,ta044,44,7.0e-5,NA,2997
FI,ta044,45,0.000125,NA,2997
FI,ta044,46,0.000127,NA,2997
FI,ta044,47,0.000116,NA,2997
FI,ta044,48,0.000128,NA,2997
FI,ta044,49,0.00019,NA,2997
FI,ta044,50,0.000124,NA,2997
FI,ta044,51,7.5e-5,NA,2965
FI,ta044,52,0.000129,NA,2965
FI,ta044,53,6.3e-5,NA,2958
FI,ta044,54,0.000128,NA,2958
FI,ta044,55,5.7e-5,NA,2953
FI,ta044,56,0.000198,NA,2953
FI,ta044,57,0.000118,NA,2953
FI,ta044,58,0.000127,NA,2953
FI,ta044,59,0.000117,NA,2953
FI,ta044,60,7.1e-5,NA,2941
FI,ta044,61,0.000104,NA,2926
FI,ta044,62,0.000127,NA,2926
FI,ta044,63,0.000116,NA,2926
FI,ta044,64,0.000144,NA,2925
FI,ta044,65,0.000116,NA,2925
FI,ta044,66,0.000127,NA,2925
FI,ta044,67,8.3e-5,NA,2923
FI,ta044,68,8.2e-5,NA,2915
FI,ta044,69,5.9e-5,NA,2843
FI,ta044,70,7.4e-5,NA,2833
FI,ta044,71,5.6e-5,NA,2828
FI,ta044,72,0.000126,NA,2828
FI,ta044,73,0.00012,NA,2828
FI,ta044,74,0.000127,NA,2828
FI,ta044,75,0.000121,NA,2828
FI,ta044,76,0.000129,NA,2828
FI,ta044,77,0.000112,NA,2828
FI,ta044,78,0.000193,NA,2828
FI,ta044,79,5.9e-5,NA,2817
FI,ta044,80,6.6e-5,NA,2801
FI,ta044,81,0.000118,NA,2801
FI,ta044,82,7.1e-5,NA,2795
FI,ta044,83,0.000117,NA,2795
FI,ta044,84,0.000127,NA,2795
FI,ta044,85,0.000117,NA,2795
FI,ta044,86,7.4e-5,NA,2790
FI,ta044,87,0.000115,NA,2790
FI,ta044,88,0.000192,NA,2790
FI,ta044,89,0.000126,NA,2790
FI,ta044,90,0.000126,NA,2790
FI,ta044,91,0.00013,NA,2790
FI,ta044,92,0.000134,NA,2790
FI,ta044,93,0.00012,NA,2790
FI,ta044,94,0.000127,NA,2790
FI,ta044,95,0.000186,NA,2790
FI,ta044,96,7.3e-5,NA,2788
FI,ta044,97,0.000128,NA,2788
FI,ta044,98,0.000127,NA,2788
FI,ta044,99,0.00012,NA,2788
FI,ta044,100,0.000136,NA,2788
BI,ta044,1,0.000208,NA,3656
BI,ta044,2,0.000127,NA,3598
BI,ta044,3,0.000131,NA,3551
BI,ta044,4,0.000117,NA,3440
BI,ta044,5,0.000135,NA,3191
BI,ta044,6,0.000117,NA,3060
BI,ta044,7,0.00013,NA,3060
BI,ta044,8,0.000123,NA,3060
BI,ta044,9,0.000129,NA,3060
BI,ta044,10,0.000118,NA,3060
BI,ta044,11,0.00013,NA,3060
BI,ta044,12,0.000119,NA,3050
BI,ta044,13,0.000133,NA,3012
BI,ta044,14,0.000192,NA,2993
BI,ta044,15,0.000128,NA,2993
BI,ta044,16,0.000123,NA,2985
BI,ta044,17,0.000128,NA,2985
BI,ta044,18,0.000119,NA,2985
BI,ta044,19,0.000128,NA,2974
BI,ta044,20,0.000117,NA,2974
BI,ta044,21,0.000205,NA,2940
BI,ta044,22,0.000123,NA,2940
BI,ta044,23,0.000129,NA,2939
BI,ta044,24,0.000122,NA,2939
BI,ta044,25,0.000125,NA,2939
BI,ta044,26,0.000118,NA,2935
BI,ta044,27,0.000211,NA,2935
BI,ta044,28,0.000119,NA,2935
BI,ta044,29,0.000132,NA,2925
BI,ta044,30,0.000119,NA,2925
BI,ta044,31,0.000129,NA,2925
BI,ta044,32,0.000118,NA,2925
BI,ta044,33,0.000129,NA,2925
BI,ta044,34,0.000188,NA,2925
BI,ta044,35,0.000134,NA,2925
BI,ta044,36,0.000119,NA,2925
BI,ta044,37,0.000128,NA,2898
BI,ta044,38,0.000124,NA,2898
BI,ta044,39,0.000129,NA,2898
BI,ta044,40,0.000117,NA,2898
BI,ta044,41,0.000207,NA,2898
BI,ta044,42,0.00012,NA,2898
BI,ta044,43,0.000129,NA,2898
BI,ta044,44,0.00012,NA,2876
BI,ta044,45,0.000131,NA,2876
BI,ta044,46,0.000123,NA,2873
BI,ta044,47,0.000205,NA,2873
BI,ta044,48,0.000121,NA,2870
BI,ta044,49,0.000134,NA,2865
BI,ta044,50,0.000119,NA,2860
BI,ta044,51,0.000128,NA,2848
BI,ta044,52,0.00012,NA,2848
BI,ta044,53,0.000128,NA,2848
BI,ta044,54,0.000193,NA,2848
BI,ta044,55,0.000131,NA,2848
BI,ta044,56,0.000119,NA,2848
BI,ta044,57,0.000139,NA,2848
BI,ta044,58,0.000118,NA,2845
BI,ta044,59,0.000128,NA,2845
BI,ta044,60,0.000195,NA,2845
BI,ta044,61,0.000132,NA,2845
BI,ta044,62,0.000114,NA,2845
BI,ta044,63,0.000131,NA,2845
BI,ta044,64,0.000117,NA,2845
BI,ta044,65,0.000129,NA,2845
BI,ta044,66,0.000181,NA,2845
BI,ta044,67,0.000131,NA,2845
BI,ta044,68,0.00013,NA,2840
BI,ta044,69,0.00013,NA,2840
BI,ta044,70,0.000119,NA,2840
BI,ta044,71,0.000134,NA,2840
BI,ta044,72,0.000119,NA,2840
BI,ta044,73,0.000129,NA,2840
BI,ta044,74,0.000194,NA,2840
BI,ta044,75,0.000129,NA,2840
BI,ta044,76,0.000117,NA,2840
BI,ta044,77,0.000128,NA,2840
BI,ta044,78,0.000117,NA,2840
BI,ta044,79,0.000134,NA,2840
BI,ta044,80,0.000191,NA,2840
BI,ta044,81,0.000132,NA,2826
BI,ta044,82,0.000124,NA,2822
BI,ta044,83,0.000128,NA,2822
BI,ta044,84,0.000119,NA,2822
BI,ta044,85,0.000128,NA,2811
BI,ta044,86,0.000116,NA,2793
BI,ta044,87,0.000206,NA,2793
BI,ta044,88,0.000132,NA,2787
BI,ta044,89,0.000128,NA,2787
BI,ta044,90,0.000123,NA,2786
BI,ta044,91,0.000128,NA,2786
BI,ta044,92,0.000119,NA,2786
BI,ta044,93,0.000207,NA,2786
BI,ta044,94,0.000119,NA,2786
BI,ta044,95,0.000127,NA,2759
BI,ta044,96,0.000118,NA,2759
BI,ta044,97,0.000125,NA,2759
BI,ta044,98,0.000182,NA,2759
BI,ta044,99,0.000271,NA,2759
BI,ta044,100,0.000187,NA,2759
FI,ta045,1,8.8e-5,NA,3504
FI,ta045,2,0.000103,NA,3491
FI,ta045,3,7.8e-5,NA,3445
FI,ta045,4,0.0001,NA,3438
FI,ta045,5,7.1e-5,NA,3425
FI,ta045,6,0.000171,NA,3419
FI,ta045,7,7.1e-5,NA,3410
FI,ta045,8,7.6e-5,NA,3408
FI,ta045,9,0.000184,NA,3408
FI,ta045,10,7.8e-5,NA,3360
FI,ta045,11,8.0e-5,NA,3317
FI,ta045,12,0.000192,NA,3317
FI,ta045,13,0.000172,NA,3297
FI,ta045,14,0.000201,NA,3297
FI,ta045,15,0.000181,NA,3297
FI,ta045,16,0.000199,NA,3297
FI,ta045,17,7.8e-5,NA,3277
FI,ta045,18,7.8e-5,NA,3269
FI,ta045,19,6.5e-5,NA,3266
FI,ta045,20,0.000269,NA,3266
FI,ta045,21,8.9e-5,NA,3262
FI,ta045,22,7.7e-5,NA,3230
FI,ta045,23,0.000107,NA,3224
FI,ta045,24,0.000113,NA,3197
FI,ta045,25,7.4e-5,NA,3159
FI,ta045,26,0.000126,NA,3154
FI,ta045,27,0.000262,NA,3154
FI,ta045,28,8.4e-5,NA,3077
FI,ta045,29,7.2e-5,NA,3069
FI,ta045,30,8.5e-5,NA,3058
FI,ta045,31,0.000188,NA,3058
FI,ta045,32,0.00019,NA,3058
FI,ta045,33,0.000151,NA,3032
FI,ta045,34,7.9e-5,NA,3025
FI,ta045,35,0.000179,NA,3025
FI,ta045,36,0.000194,NA,3025
FI,ta045,37,6.9e-5,NA,3011
FI,ta045,38,0.000185,NA,3011
FI,ta045,39,9.2e-5,NA,3001
FI,ta045,40,0.000188,NA,3001
FI,ta045,41,7.5e-5,NA,2988
FI,ta045,42,8.2e-5,NA,2986
FI,ta045,43,0.00018,NA,2986
FI,ta045,44,0.000194,NA,2986
FI,ta045,45,7.3e-5,NA,2973
FI,ta045,46,0.000265,NA,2973
FI,ta045,47,7.4e-5,NA,2954
FI,ta045,48,0.000186,NA,2954
FI,ta045,49,8.6e-5,NA,2927
FI,ta045,50,0.000106,NA,2911
FI,ta045,51,6.5e-5,NA,2910
FI,ta045,52,9.0e-5,NA,2878
FI,ta045,53,0.00019,NA,2866
FI,ta045,54,8.5e-5,NA,2857
FI,ta045,55,6.6e-5,NA,2793
FI,ta045,56,0.000192,NA,2793
FI,ta045,57,0.000183,NA,2793
FI,ta045,58,0.000271,NA,2793
FI,ta045,59,0.000219,NA,2793
FI,ta045,60,0.0002,NA,2793
FI,ta045,61,7.4e-5,NA,2784
FI,ta045,62,7.4e-5,NA,2777
FI,ta045,63,0.000172,NA,2764
FI,ta045,64,9.0e-5,NA,2758
FI,ta045,65,0.000256,NA,2758
FI,ta045,66,0.00933,NA,2753
FI,ta045,67,0.000197,NA,2753
FI,ta045,68,8.2e-5,NA,2733
FI,ta045,69,0.000123,NA,2733
FI,ta045,70,0.000141,NA,2733
FI,ta045,71,8.1e-5,NA,2717
FI,ta045,72,0.000116,NA,2713
FI,ta045,73,7.4e-5,NA,2686
FI,ta045,74,0.000133,NA,2686
FI,ta045,75,0.000125,NA,2686
FI,ta045,76,7.2e-5,NA,2660
FI,ta045,77,0.000198,NA,2660
FI,ta045,78,0.000145,NA,2660
FI,ta045,79,0.000134,NA,2660
FI,ta045,80,0.000138,NA,2660
FI,ta045,81,0.000127,NA,2660
FI,ta045,82,0.000138,NA,2660
FI,ta045,83,0.000204,NA,2660
FI,ta045,84,9.4e-5,NA,2655
FI,ta045,85,0.000122,NA,2655
FI,ta045,86,0.000133,NA,2655
FI,ta045,87,0.000124,NA,2655
FI,ta045,88,0.000146,NA,2655
FI,ta045,89,0.000201,NA,2655
FI,ta045,90,0.000135,NA,2655
FI,ta045,91,0.000122,NA,2655
FI,ta045,92,0.000132,NA,2655
FI,ta045,93,0.000134,NA,2655
FI,ta045,94,0.000134,NA,2655
FI,ta045,95,0.000122,NA,2655
FI,ta045,96,0.000206,NA,2655
FI,ta045,97,7.6e-5,NA,2654
FI,ta045,98,0.000133,NA,2654
FI,ta045,99,0.000125,NA,2654
FI,ta045,100,0.000135,NA,2654
BI,ta045,1,0.000141,NA,3370
BI,ta045,2,0.000196,NA,3314
BI,ta045,3,0.00014,NA,3314
BI,ta045,4,0.000126,NA,3282
BI,ta045,5,0.000133,NA,3282
BI,ta045,6,0.000123,NA,3227
BI,ta045,7,0.000124,NA,3208
BI,ta045,8,0.000189,NA,3184
BI,ta045,9,0.000116,NA,3141
BI,ta045,10,0.00011,NA,3141
BI,ta045,11,0.000129,NA,3063
BI,ta045,12,0.000123,NA,3063
BI,ta045,13,0.000133,NA,3063
BI,ta045,14,0.00012,NA,3063
BI,ta045,15,0.000208,NA,3051
BI,ta045,16,0.000124,NA,3039
BI,ta045,17,0.000133,NA,2976
BI,ta045,18,0.000124,NA,2973
BI,ta045,19,0.000127,NA,2824
BI,ta045,20,0.000118,NA,2824
BI,ta045,21,0.00021,NA,2809
BI,ta045,22,0.000124,NA,2809
BI,ta045,23,0.000133,NA,2809
BI,ta045,24,0.000221,NA,2809
BI,ta045,25,0.000132,NA,2809
BI,ta045,26,0.000121,NA,2809
BI,ta045,27,0.000127,NA,2809
BI,ta045,28,0.000194,NA,2809
BI,ta045,29,0.000129,NA,2809
BI,ta045,30,0.000114,NA,2809
BI,ta045,31,0.000123,NA,2809
BI,ta045,32,0.000115,NA,2809
BI,ta045,33,0.000121,NA,2809
BI,ta045,34,0.000186,NA,2809
BI,ta045,35,0.000128,NA,2809
BI,ta045,36,0.000114,NA,2809
BI,ta045,37,0.000128,NA,2809
BI,ta045,38,0.000115,NA,2809
BI,ta045,39,0.000125,NA,2809
BI,ta045,40,0.000114,NA,2779
BI,ta045,41,0.000121,NA,2779
BI,ta045,42,0.00018,NA,2779
BI,ta045,43,0.000129,NA,2775
BI,ta045,44,0.000113,NA,2725
BI,ta045,45,0.000126,NA,2725
BI,ta045,46,0.000108,NA,2725
BI,ta045,47,0.000119,NA,2725
BI,ta045,48,0.000266,NA,2725
BI,ta045,49,0.000167,NA,2725
BI,ta045,50,0.000123,NA,2725
BI,ta045,51,0.000133,NA,2725
BI,ta045,52,0.00012,NA,2725
BI,ta045,53,0.00013,NA,2725
BI,ta045,54,0.000118,NA,2725
BI,ta045,55,0.000195,NA,2725
BI,ta045,56,0.000123,NA,2725
BI,ta045,57,0.00013,NA,2725
BI,ta045,58,0.000119,NA,2725
BI,ta045,59,0.000136,NA,2725
BI,ta045,60,0.000115,NA,2725
BI,ta045,61,0.000192,NA,2725
BI,ta045,62,0.000118,NA,2725
BI,ta045,63,0.000126,NA,2725
BI,ta045,64,0.000115,NA,2725
BI,ta045,65,0.000121,NA,2725
BI,ta045,66,0.000118,NA,2725
BI,ta045,67,0.000194,NA,2725
BI,ta045,68,0.000114,NA,2725
BI,ta045,69,0.000122,NA,2725
BI,ta045,70,0.000118,NA,2725
BI,ta045,71,0.000128,NA,2725
BI,ta045,72,0.000117,NA,2725
BI,ta045,73,0.000128,NA,2725
BI,ta045,74,0.000116,NA,2725
BI,ta045,75,0.000193,NA,2725
BI,ta045,76,0.000119,NA,2725
BI,ta045,77,0.000129,NA,2725
BI,ta045,78,0.000116,NA,2725
BI,ta045,79,0.000118,NA,2725
BI,ta045,80,0.000117,NA,2725
BI,ta045,81,0.000129,NA,2725
BI,ta045,82,0.000194,NA,2725
BI,ta045,83,0.00012,NA,2725
BI,ta045,84,0.000117,NA,2725
BI,ta045,85,0.000128,NA,2725
BI,ta045,86,0.000118,NA,2725
BI,ta045,87,0.000128,NA,2725
BI,ta045,88,0.000183,NA,2725
BI,ta045,89,0.000133,NA,2724
BI,ta045,90,0.000116,NA,2724
BI,ta045,91,0.000139,NA,2722
BI,ta045,92,0.00012,NA,2698
BI,ta045,93,0.000128,NA,2698
BI,ta045,94,0.000116,NA,2698
BI,ta045,95,0.000117,NA,2698
BI,ta045,96,0.000181,NA,2696
BI,ta045,97,0.000116,NA,2696
BI,ta045,98,0.000118,NA,2696
BI,ta045,99,0.000129,NA,2696
BI,ta045,100,0.00012,NA,2696
FI,ta046,1,6.6e-5,NA,3586
FI,ta046,2,6.7e-5,NA,3524
FI,ta046,3,0.00013,NA,3480
FI,ta046,4,7.4e-5,NA,3451
FI,ta046,5,5.6e-5,NA,3444
FI,ta046,6,6.8e-5,NA,3426
FI,ta046,7,5.9e-5,NA,3417
FI,ta046,8,6.6e-5,NA,3413
FI,ta046,9,6.2e-5,NA,3349
FI,ta046,10,6.8e-5,NA,3263
FI,ta046,11,6.0e-5,NA,3186
FI,ta046,12,7.6e-5,NA,3164
FI,ta046,13,4.8e-5,NA,3143
FI,ta046,14,6.3e-5,NA,3125
FI,ta046,15,6.2e-5,NA,3122
FI,ta046,16,0.000196,NA,3122
FI,ta046,17,0.000117,NA,3122
FI,ta046,18,7.0e-5,NA,3103
FI,ta046,19,0.000111,NA,3103
FI,ta046,20,7.0e-5,NA,3102
FI,ta046,21,9.8e-5,NA,3065
FI,ta046,22,6.9e-5,NA,3045
FI,ta046,23,0.000135,NA,3023
FI,ta046,24,0.000127,NA,3023
FI,ta046,25,5.6e-5,NA,2997
FI,ta046,26,0.000126,NA,2997
FI,ta046,27,0.000108,NA,2997
FI,ta046,28,7.0e-5,NA,2988
FI,ta046,29,0.000108,NA,2988
FI,ta046,30,7.2e-5,NA,2965
FI,ta046,31,0.000104,NA,2921
FI,ta046,32,0.000138,NA,2917
FI,ta046,33,5.9e-5,NA,2916
FI,ta046,34,9.6e-5,NA,2901
FI,ta046,35,5.6e-5,NA,2878
FI,ta046,36,9.6e-5,NA,2854
FI,ta046,37,0.000113,NA,2804
FI,ta046,38,0.000129,NA,2804
FI,ta046,39,6.0e-5,NA,2764
FI,ta046,40,6.7e-5,NA,2750
FI,ta046,41,0.000114,NA,2750
FI,ta046,42,0.00019,NA,2750
FI,ta046,43,5.7e-5,NA,2745
